nome,nota,setor,data_ingestao
Harpia Cloud,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
CoreLogic,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Protega Security Consulting,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
Viaflow,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
DYNINNO Group,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Wiz,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
Gazintech,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
HVAR Consulting,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
2S Technological Innovations,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Movti,"4,9",Serviços de apoio à tecnologia da informação,2025-04-08
Maxxi,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Modus Create,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Exactaworks,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
E-TRUST SEGURANÇA DE INFORMAÇÃO,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Delfia,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Dazeworks,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
MD2 Consultoria e Negócios,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Aktie Now,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Helpware,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Zyte,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
5by5 Soluções em Sistemas,"4,8",Serviços de apoio à tecnologia da informação,2025-04-08
FindUP,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
RELX,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Pactera,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
ITS Group,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Stoom,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
4Linux,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
Kstack,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
Kyte,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
Syniti,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Tigabytes,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Jungle Devs,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
ToLife,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Astek,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
NeoSOFT,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
eSales,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Exness,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Snowman Labs,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Better Now,"4,9",Serviços de apoio à tecnologia da informação,2025-04-08
Flextronics Instituto de Tecnologia,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Valid,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Astir It Solutions,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
SOU Educação Corporativa,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
eMotion Studios,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Wayon IT Solutions,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
EZOps Cloud,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Accedo Broadband,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Intuitive Care,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
4mti Soluções em Tecnologia e Dados Públicos,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
BA Continuum India,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Kolekto,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
CTE,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Cognitivo.ai,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
SGA Tecnologia,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
