nome,nota,setor,data_ingestao
LafargeHolcim Maroc,"4,2",Construção,2025-04-08
Campanelli,"5,0",Construção,2025-04-08
Delta Services,"4,1",Construção,2025-04-08
C&R Boger Construction,"4,0",Construção,2025-04-08
LRG Construções,"4,3",Construção,2025-04-08
Mr-Glass Doors & Windows Manufacturing,"4,2",Construção,2025-04-08
Muehlhan,"4,0",Construção,2025-04-08
CEMA Construções e Tecnologia,"4,3",Construção,2025-04-08
UpCodes,"5,0",Construção,2025-04-08
AMREP,"4,1",Construção,2025-04-08
Magleby Construction,"4,5",Construção,2025-04-08
Grupo Gondaski,"5,0",Construção,2025-04-08
Valence Máquinas,"4,4",Construção,2025-04-08
Evo Evolução Urbana,"4,5",Construção,2025-04-08
Tetrabase Engenharia e Construções,"5,0",Construção,2025-04-08
Buriti,"4,7",Construção,2025-04-08
Terra Nova Engenharia e Construcoes,"4,4",Construção,2025-04-08
Planejar,"5,0",Construção,2025-04-08
DecTemper,"4,3",Construção,2025-04-08
Infratécnica,"4,8",Construção,2025-04-08
Smr Resgate,"4,8",Construção,2025-04-08
Piacentini do Brasil,"4,4",Construção,2025-04-08
ICM Group,"4,4",Construção,2025-04-08
Esfera,"4,7",Construção,2025-04-08
Ube,"4,2",Construção,2025-04-08
Master Perfurações e Desmontes,"4,8",Construção,2025-04-08
Grupo FG Moretti,"4,6",Construção,2025-04-08
Construtora San Remo,"4,7",Construção,2025-04-08
PHD Engenharia,"4,2",Construção,2025-04-08
BC Construtora,"5,0",Construção,2025-04-08
Comercial Elétrica Aricanduva,"4,4",Construção,2025-04-08
JM Terraplanagem e Construções,"4,8",Construção,2025-04-08
Construtora Barbosa Mello,"4,5",Construção,2025-04-08
Franciscon Infraestrutura,"4,2",Construção,2025-04-08
Carvalho Serviços,"4,1",Construção,2025-04-08
M&M Construction,"4,4",Construção,2025-04-08
Weigand Construction,"4,0",Construção,2025-04-08
Phalcon,"4,0",Construção,2025-04-08
US Telecom,"4,2",Construção,2025-04-08
Vão Livre Estruturas Metálicas,"4,3",Construção,2025-04-08
Intenge Engenharia,"4,0",Construção,2025-04-08
Engetecnica Engenharia e Construção,"4,0",Construção,2025-04-08
Cerâmica Ermida,"4,4",Construção,2025-04-08
Nova Participações,"4,1",Construção,2025-04-08
JR Construções e Terraplanagem,"4,5",Construção,2025-04-08
Sanccol,"4,3",Construção,2025-04-08
Gtop,"4,0",Construção,2025-04-08
Grupo Plano,"4,1",Construção,2025-04-08
Tudaço,"4,0",Construção,2025-04-08
Omega Construtora,"4,4",Construção,2025-04-08
GHB Revegetação Ambiental,"5,0",Construção,2025-04-08
J & J Construction,"4,2",Construção,2025-04-08
DrillGeo,"4,6",Construção,2025-04-08
Destak Construtora,"4,7",Construção,2025-04-08
Vipetro,"4,5",Construção,2025-04-08
Perfitelhas,"4,3",Construção,2025-04-08
Cimento Bravo,"4,6",Construção,2025-04-08
Sguario,"4,5",Construção,2025-04-08
