nome,nota,setor,data_ingestao
Leblanc,"4,0",Produção de bens de consumo,2025-04-08
Pikolin,"4,1",Produção de bens de consumo,2025-04-08
New Wave,"4,0",Produção de bens de consumo,2025-04-08
MEGI Engineering,"4,8",Produção de bens de consumo,2025-04-08
Anpario Plc,"4,1",Produção de bens de consumo,2025-04-08
Renna,"4,7",Produção de bens de consumo,2025-04-08
Personal Products Company,"4,0",Produção de bens de consumo,2025-04-08
R. S. de Paula,"4,4",Produção de bens de consumo,2025-04-08
Kronos Pet,"4,0",Produção de bens de consumo,2025-04-08
Qualiplás,"4,0",Produção de bens de consumo,2025-04-08
Libreplast,"4,5",Produção de bens de consumo,2025-04-08
Libreplast,"4,5",Produção de bens de consumo,2025-04-08
Kazoly Plásticos,"4,3",Produção de bens de consumo,2025-04-08
Inova (NY),"4,0",Produção de bens de consumo,2025-04-08
Salton,"4,0",Produção de bens de consumo,2025-04-08
FCK Premoldados,"4,0",Produção de bens de consumo,2025-04-08
EmbTec,"4,7",Produção de bens de consumo,2025-04-08
Miaustore.com,"4,4",Produção de bens de consumo,2025-04-08
Nitaplast,"5,0",Produção de bens de consumo,2025-04-08
ISOBRAS Embalagens,"4,0",Produção de bens de consumo,2025-04-08
Link (Brazil),"4,0",Produção de bens de consumo,2025-04-08
Dorlytex,"4,4",Produção de bens de consumo,2025-04-08
Corpak Embalagens,"4,7",Produção de bens de consumo,2025-04-08
Exel,"5,0",Produção de bens de consumo,2025-04-08
Green Life,"4,4",Produção de bens de consumo,2025-04-08
FGD-OSS,"4,3",Produção de bens de consumo,2025-04-08
Moda Mania,"4,5",Produção de bens de consumo,2025-04-08
Center Campinas,"4,0",Produção de bens de consumo,2025-04-08
Cimento Pajeú,"4,7",Produção de bens de consumo,2025-04-08
Salute Embalagens,"5,0",Produção de bens de consumo,2025-04-08
Master Design,"4,3",Produção de bens de consumo,2025-04-08
Fiorini International,"4,1",Produção de bens de consumo,2025-04-08
Central Plast Embalagens,"5,0",Produção de bens de consumo,2025-04-08
Telhas Mafrense,"4,1",Produção de bens de consumo,2025-04-08
Nortevidros,"4,3",Produção de bens de consumo,2025-04-08
Mixfertil Industria e Comércio de Produtos Químicos,"5,0",Produção de bens de consumo,2025-04-08
Insac Embalagens,"5,0",Produção de bens de consumo,2025-04-08
Rothobras,"5,0",Produção de bens de consumo,2025-04-08
Colchões Gazin,"4,5",Produção de bens de consumo,2025-04-08
Grupo Polibalbino,"4,0",Produção de bens de consumo,2025-04-08
Gota Dourada,"4,0",Produção de bens de consumo,2025-04-08
Grupo Polibalbino,"4,0",Produção de bens de consumo,2025-04-08
Gota Dourada,"4,0",Produção de bens de consumo,2025-04-08
Conserta Bike,"5,0",Produção de bens de consumo,2025-04-08
Planalto tintas,"4,5",Produção de bens de consumo,2025-04-08
Grupo Bugio,"5,0",Produção de bens de consumo,2025-04-08
Canal Artefatos,"4,3",Produção de bens de consumo,2025-04-08
Cincoplast,"5,0",Produção de bens de consumo,2025-04-08
Chic Embalagens,"5,0",Produção de bens de consumo,2025-04-08
Lusitano,"4,4",Produção de bens de consumo,2025-04-08
Wista Airless Systems,"4,0",Produção de bens de consumo,2025-04-08
Ipapeis,"5,0",Produção de bens de consumo,2025-04-08
Grupo Carlu,"4,2",Produção de bens de consumo,2025-04-08
Maximu's Embalagens Especiais,"4,2",Produção de bens de consumo,2025-04-08
São Cristóvão Tecelagem,"4,2",Produção de bens de consumo,2025-04-08
Passalacqua Indústria e Comércio,"5,0",Produção de bens de consumo,2025-04-08
Durafort Indústria e Comércio,"4,6",Produção de bens de consumo,2025-04-08
Proveraco indústria e comércio,"4,2",Produção de bens de consumo,2025-04-08
Poliprene Artefatos De Borracha E Poliuretano,"4,1",Produção de bens de consumo,2025-04-08
VLR,"4,3",Produção de bens de consumo,2025-04-08
Ediplast,"4,0",Produção de bens de consumo,2025-04-08
Babylove,"5,0",Produção de bens de consumo,2025-04-08
Miami Express Import and Export,"5,0",Produção de bens de consumo,2025-04-08
Lgmais,"5,0",Produção de bens de consumo,2025-04-08
Ecobags,"4,2",Produção de bens de consumo,2025-04-08
CLS Reciclagem,"4,0",Produção de bens de consumo,2025-04-08
Gruta Marmores e Granito,"5,0",Produção de bens de consumo,2025-04-08
ADF Ondulados & Logística,"4,5",Produção de bens de consumo,2025-04-08
Anay Fitas,"5,0",Produção de bens de consumo,2025-04-08
Eco Sinal Indústria e Comércio De Plásticos,"5,0",Produção de bens de consumo,2025-04-08
Plastiart Embalagens Flexíveis,"4,5",Produção de bens de consumo,2025-04-08
Modelo Móveis,"4,3",Produção de bens de consumo,2025-04-08
Comercial da Roça,"4,4",Produção de bens de consumo,2025-04-08
Brunnings,"4,4",Produção de bens de consumo,2025-04-08
Suri Shoes,"4,4",Produção de bens de consumo,2025-04-08
Western Remac,"4,3",Produção de bens de consumo,2025-04-08
metak,"5,0",Produção de bens de consumo,2025-04-08
Bacic Plásticos,"4,3",Produção de bens de consumo,2025-04-08
Magic Notes,"4,0",Produção de bens de consumo,2025-04-08
X3 Distribuidora,"4,5",Produção de bens de consumo,2025-04-08
OTB (Brazil),"5,0",Produção de bens de consumo,2025-04-08
X3 Distribuidora,"4,5",Produção de bens de consumo,2025-04-08
NOOX,"5,0",Produção de bens de consumo,2025-04-08
Nakajima,"4,5",Produção de bens de consumo,2025-04-08
ADM Animal Nutrition,"5,0",Produção de bens de consumo,2025-04-08
LM Moto,"5,0",Produção de bens de consumo,2025-04-08
Magna Indústria de Plásticos,"5,0",Produção de bens de consumo,2025-04-08
AK (Brazil),"5,0",Produção de bens de consumo,2025-04-08
Econ Disposable Supplies,"5,0",Produção de bens de consumo,2025-04-08
Elux International,"4,5",Produção de bens de consumo,2025-04-08
Sweethome,"5,0",Produção de bens de consumo,2025-04-08
XWorks,"4,3",Produção de bens de consumo,2025-04-08
Qualy Group,"4,0",Produção de bens de consumo,2025-04-08
Dellas,"5,0",Produção de bens de consumo,2025-04-08
Kammoldes,"4,0",Produção de bens de consumo,2025-04-08
Biccateca,"4,6",Produção de bens de consumo,2025-04-08
