nome,nota,setor,data_ingestao
Platô Desenvolvimento Urbano,"5,0",Imobiliária,2025-04-08
2º Registro de Imóveis de Londrina,"4,2",Imobiliária,2025-04-08
Agência Ares,"4,4",Imobiliária,2025-04-08
Allure,"4,4",Imobiliária,2025-04-08
REIS Associates,"4,6",Imobiliária,2025-04-08
Huma Desenvolvimento Imobiliario,"4,3",Imobiliária,2025-04-08
Megastar,"4,8",Imobiliária,2025-04-08
reFIT®,"5,0",Imobiliária,2025-04-08
Elion Partners,"5,0",Imobiliária,2025-04-08
San Marino Urbanismo,"4,0",Imobiliária,2025-04-08
Eco Vila Incorporadora,"5,0",Imobiliária,2025-04-08
Condomínio Alto da Boa Vista,"4,5",Imobiliária,2025-04-08
Midas Mais,"4,3",Imobiliária,2025-04-08
Harmoniq Residential,"4,5",Imobiliária,2025-04-08
R3 Real Estate,"4,3",Imobiliária,2025-04-08
First Pacific,"4,0",Imobiliária,2025-04-08
Neighborhood Nonprofit Housing,"5,0",Imobiliária,2025-04-08
LAND studio,"4,8",Imobiliária,2025-04-08
Red Rock Management,"4,1",Imobiliária,2025-04-08
Lauschner Negócios Imobiliários,"4,0",Imobiliária,2025-04-08
RITT Negócios Imobiliários,"4,5",Imobiliária,2025-04-08
Lightbox Studio,"4,3",Imobiliária,2025-04-08
Executive Realty Services,"4,6",Imobiliária,2025-04-08
PSAC,"4,0",Imobiliária,2025-04-08
TPA Empreendimentos,"4,0",Imobiliária,2025-04-08
REOC Partners,"5,0",Imobiliária,2025-04-08
Seven Wonders,"5,0",Imobiliária,2025-04-08
Ultima Real Estate,"4,0",Imobiliária,2025-04-08
Trizel,"4,1",Imobiliária,2025-04-08
GK Partner,"4,6",Imobiliária,2025-04-08
GHI Imobiliária,"5,0",Imobiliária,2025-04-08
N1 Crédito e Consórcios,"5,0",Imobiliária,2025-04-08
Marcos Otero Imóveis,"5,0",Imobiliária,2025-04-08
Apê Smart Studios,"4,0",Imobiliária,2025-04-08
DC4 Empreendimentos,"4,5",Imobiliária,2025-04-08
Construtora Novo Teto,"5,0",Imobiliária,2025-04-08
Maxincorp,"4,0",Imobiliária,2025-04-08
Energy Imóveis,"5,0",Imobiliária,2025-04-08
Aclf Desenvolvimento Imobiliario E Participacao,"5,0",Imobiliária,2025-04-08
Enjoy Imóveis,"4,7",Imobiliária,2025-04-08
Execut Negócios Imobiliários,"4,6",Imobiliária,2025-04-08
Gabriela's Group,"4,2",Imobiliária,2025-04-08
Truliv,"4,5",Imobiliária,2025-04-08
Jeffrey Samuels,"4,3",Imobiliária,2025-04-08
Plano Urbanismo,"5,0",Imobiliária,2025-04-08
Castel Imobiliária,"5,0",Imobiliária,2025-04-08
AM (Netherlands),"5,0",Imobiliária,2025-04-08
Bamberg Brokers,"4,7",Imobiliária,2025-04-08
American Destiny Real Estate,"5,0",Imobiliária,2025-04-08
Drywall Systems,"5,0",Imobiliária,2025-04-08
Condomínio Condado de capão,"5,0",Imobiliária,2025-04-08
Proart Engenharia,"4,0",Imobiliária,2025-04-08
Proart Engenharia,"4,0",Imobiliária,2025-04-08
Grupo FAJ,"5,0",Imobiliária,2025-04-08
4º Tabelionato De Notas E Protesto De Títulos,"4,0",Imobiliária,2025-04-08
Lopes Eduardo Imóveis,"4,0",Imobiliária,2025-04-08
WKoerich Imóveis,"4,0",Imobiliária,2025-04-08
Patrimóvel,"4,8",Imobiliária,2025-04-08
Imobiliária R3R,"4,1",Imobiliária,2025-04-08
Condomínio Residencial Fazenda Lago Azul,"5,0",Imobiliária,2025-04-08
Mark Fornes Realty,"5,0",Imobiliária,2025-04-08
HS Investments,"5,0",Imobiliária,2025-04-08
VAZ Desenvolvimento Imobiliario,"5,0",Imobiliária,2025-04-08
Lian Imóveis Creci 4126J,"4,0",Imobiliária,2025-04-08
Sunset Farm,"4,6",Imobiliária,2025-04-08
Zanetti,"4,0",Imobiliária,2025-04-08
Vêneto Empreendimentos Imobiliários,"5,0",Imobiliária,2025-04-08
Garantia Incorporações e Construções,"5,0",Imobiliária,2025-04-08
Cassia Adala Corporativo,"5,0",Imobiliária,2025-04-08
Freire Mello,"5,0",Imobiliária,2025-04-08
Cartório 2º Registro de Imóveis de Anápolis,"4,0",Imobiliária,2025-04-08
Riseio,"5,0",Imobiliária,2025-04-08
Med Imobiliária,"4,2",Imobiliária,2025-04-08
Secovi RS,"5,0",Imobiliária,2025-04-08
HLX Agro,"4,0",Imobiliária,2025-04-08
Correia-Xavier,"5,0",Imobiliária,2025-04-08
Ability Management,"4,0",Imobiliária,2025-04-08
RAC Services,"4,4",Imobiliária,2025-04-08
Grupo Laguna,"5,0",Imobiliária,2025-04-08
Maiquel Oliveira Imóveis,"4,0",Imobiliária,2025-04-08
Alamo Soluções,"5,0",Imobiliária,2025-04-08
MORAES IMOBILIÁRIA E INTERMEDIAÇÃO DE BUSINESS,"4,5",Imobiliária,2025-04-08
Sharks Imobiliária,"5,0",Imobiliária,2025-04-08
Pacífico Sul Group,"5,0",Imobiliária,2025-04-08
Imobiliaria Mediterraneo,"5,0",Imobiliária,2025-04-08
Fortprime,"5,0",Imobiliária,2025-04-08
Real Park Imóveis,"4,0",Imobiliária,2025-04-08
Condomínio Living Park Sul,"4,0",Imobiliária,2025-04-08
Nova Pintura e Conservação,"4,0",Imobiliária,2025-04-08
FTX Negócios Imobiliários,"5,0",Imobiliária,2025-04-08
Jrw Administradora De Bens,"5,0",Imobiliária,2025-04-08
Base Investimentos e Incorporações,"4,0",Imobiliária,2025-04-08
Frames Residence,"4,0",Imobiliária,2025-04-08
Pedro de Lima Negócios Imobiliários,"4,0",Imobiliária,2025-04-08
Prediall.net,"5,0",Imobiliária,2025-04-08
Somma Imobiliaria,"5,0",Imobiliária,2025-04-08
Carlinhos Financiamentos,"5,0",Imobiliária,2025-04-08
Colonial Prime,"5,0",Imobiliária,2025-04-08
Luiz Coelho Imóveis,"5,0",Imobiliária,2025-04-08
Ksa Fácil Imóveis,"5,0",Imobiliária,2025-04-08
Lopes Condessa,"4,0",Imobiliária,2025-04-08
Cimos Criações Imobiliárias,"5,0",Imobiliária,2025-04-08
Cimos Criações Imobiliárias,"5,0",Imobiliária,2025-04-08
Cristal Tower,"4,5",Imobiliária,2025-04-08
Fuel (Brazil),"5,0",Imobiliária,2025-04-08
Luz Corretor De Imóveis,"5,0",Imobiliária,2025-04-08
NoTriangle Studio,"5,0",Imobiliária,2025-04-08
Hines do Brasil Empreendimentos,"4,4",Imobiliária,2025-04-08
Condomínio Ouro Vermelho II,"5,0",Imobiliária,2025-04-08
Doblinger Unternehmensgruppe,"4,7",Imobiliária,2025-04-08
Ariadne Corretora de Imóveis,"5,0",Imobiliária,2025-04-08
Novo Metro Soluções Imobiliárias,"5,0",Imobiliária,2025-04-08
Tríplice Engenharia,"5,0",Imobiliária,2025-04-08
Silva Sales Home Center,"5,0",Imobiliária,2025-04-08
Radial Revestimentos Técnicos,"5,0",Imobiliária,2025-04-08
Registro de Imóveis de Patrocínio,"5,0",Imobiliária,2025-04-08
O Novo Imobiliário,"5,0",Imobiliária,2025-04-08
Sean Z. Becker Real Estate,"5,0",Imobiliária,2025-04-08
Spatium Imóveis,"4,0",Imobiliária,2025-04-08
Ark International Development,"5,0",Imobiliária,2025-04-08
5º Ofício Do Registro De Imóveis,"5,0",Imobiliária,2025-04-08
Daril Imóveis,"4,0",Imobiliária,2025-04-08
Condominio Encontro Das Aguas,"4,0",Imobiliária,2025-04-08
Interage Office,"5,0",Imobiliária,2025-04-08
MEC Empreendimentos Imobiliários,"5,0",Imobiliária,2025-04-08
CARF Fundiária,"4,0",Imobiliária,2025-04-08
São Miguel Center,"5,0",Imobiliária,2025-04-08
